카테고리번호,대분류,중분류,소분류,세분류,카테고리, 네이버상품수량 ,해외직구수량
50002063,생활/건강,건강관리용품,기타건강관리용품,,50002063,"253,497",84335
50002055,생활/건강,건강관리용품,뜸/뜸기구,,50002055,"32,155",9107
50009061,생활/건강,건강관리용품,마스크액세서리,,50009061,"120,411",31106
50002057,생활/건강,건강관리용품,먼지차단마스크,,50002057,"763,681",45920
50006958,생활/건강,건강관리용품,소음방지귀마개,,50006958,"58,151",25147
50002058,생활/건강,건강관리용품,수액시트,,50002058,"6,348",1138
50002056,생활/건강,건강관리용품,수지침,,50002056,"5,994",15
50009060,생활/건강,건강관리용품,위생마스크,,50009060,"37,833",5263
50006130,생활/건강,건강관리용품,전자담배,,50006130,"24,398",5453
50006131,생활/건강,건강관리용품,전자담배 액세서리,,50006131,"75,158",24171
50002059,생활/건강,건강관리용품,지압기,,50002059,"15,815",4395
50002060,생활/건강,건강관리용품,코건강용품,,50002060,"34,962",10276
50002061,생활/건강,건강관리용품,코클리너,,50002061,"6,536",2347
50002062,생활/건강,건강관리용품,파라핀용품,,50002062,"8,288",1631
50002045,생활/건강,건강측정용품,만보계,,50002045,"21,546",5473
50002046,생활/건강,건강측정용품,신장계,,50002046,"8,052",2886
50002050,생활/건강,건강측정용품,심박계,,50002050,"4,422",423
50002051,생활/건강,건강측정용품,청진기,,50002051,"6,266",810
50002047,생활/건강,건강측정용품,체온계,,50002047,"27,826",4831
50002312,생활/건강,건강측정용품,체중계,디지털체중계,50002312,"258,207",171852
50002313,생활/건강,건강측정용품,체중계,아날로그체중계,50002313,"19,911",2742
50002049,생활/건강,건강측정용품,혈압계,,50002049,"36,407",3450
50003282,생활/건강,공구,목공공구,대패,50003282,"245,760",189178
50003283,생활/건강,공구,목공공구,샌더,50003283,"319,029",184146
50003285,생활/건강,공구,목공공구,조각기,50003285,"179,169",99035
50003286,생활/건강,공구,목공공구,톱,50003286,"708,401",404350
50003284,생활/건강,공구,목공공구,트리머,50003284,"54,321",45219
50003287,생활/건강,공구,목공공구,홀쏘,50003287,"75,815",8205
50003288,생활/건강,공구,설비공구,배관용품,50003288,"618,730",307777
50003289,생활/건강,공구,설비공구,컷터기,50003289,"150,092",46014
50003358,생활/건강,공구,설비공구,코어드릴,50003358,"20,415",11935
50003359,생활/건강,공구,설비공구,파이프머신,50003359,"51,608",19901
50003290,생활/건강,공구,설비공구,확관기,50003290,"23,997",14225
50003443,생활/건강,공구,소형기계,기타소형기계,50003443,"1,726,340",1469729
50003441,생활/건강,공구,소형기계,모터,50003441,"204,949",139778
50003442,생활/건강,공구,소형기계,발전기,50003442,"186,882",140047
50003440,생활/건강,공구,소형기계,펌프,50003440,"371,620",267032
50003387,생활/건강,공구,수작업공구,공구세트,50003387,"401,593",246121
50003388,생활/건강,공구,수작업공구,공구함,50003388,"912,813",265309
50003404,생활/건강,공구,수작업공구,기타수작업공구,50003404,"3,764,152",1516531
50003389,생활/건강,공구,수작업공구,니퍼,50003389,"154,500",42649
50003390,생활/건강,공구,수작업공구,도끼,50003390,"41,499",23849
50003391,생활/건강,공구,수작업공구,드라이버,50003391,"560,444",162081
50003392,생활/건강,공구,수작업공구,렌치,50003392,"824,980",198155
50003393,생활/건강,공구,수작업공구,망치,50003393,"225,914",61287
50003394,생활/건강,공구,수작업공구,몽키,50003394,"110,886",30888
50003401,생활/건강,공구,수작업공구,바이스,50003401,"120,960",41620
50003395,생활/건강,공구,수작업공구,복스,50003395,"305,908",37088
50003396,생활/건강,공구,수작업공구,스패너,50003396,"95,430",27836
50003403,생활/건강,공구,수작업공구,작업대,50003403,"82,956",44958
50003397,생활/건강,공구,수작업공구,타카,50003397,"56,213",29257
50003398,생활/건강,공구,수작업공구,타카핀,50003398,"26,698",3369
50003399,생활/건강,공구,수작업공구,펜치,50003399,"325,453",233870
50003400,생활/건강,공구,수작업공구,플라이어,50003400,"157,108",22185
50003402,생활/건강,공구,수작업공구,핀셋,50003402,"104,080",36334
50003454,생활/건강,공구,안전용품,기타안전용품,50003454,"896,677",223141
50003445,생활/건강,공구,안전용품,마스크,50003445,"137,682",26153
50003444,생활/건강,공구,안전용품,보안경,50003444,"200,450",49516
50003453,생활/건강,공구,안전용품,비상/구난용품,50003453,"59,710",39356
50003446,생활/건강,공구,안전용품,소방용품,50003446,"58,028",15748
50003447,생활/건강,공구,안전용품,소화기,50003447,"49,949",4932
50003448,생활/건강,공구,안전용품,안전/작업복,50003448,"367,961",126582
50003449,생활/건강,공구,안전용품,안전모,50003449,"89,600",34700
50003450,생활/건강,공구,안전용품,안전장갑,50003450,"464,658",103755
50003451,생활/건강,공구,안전용품,안전표시/신호,50003451,"390,219",104456
50003386,생활/건강,공구,에어공구,기타에어공구,50003386,"130,680",31115
50003379,생활/건강,공구,에어공구,에어건,50003379,"117,988",67734
50003380,생활/건강,공구,에어공구,에어렌치,50003380,"101,048",38041
50003381,생활/건강,공구,에어공구,에어스프레이건,50003381,"156,053",113860
50003382,생활/건강,공구,에어공구,에어타카,50003382,"69,204",38357
50003383,생활/건강,공구,에어공구,에어호스/게이지,50003383,"197,966",59574
50003385,생활/건강,공구,에어공구,유압공구,50003385,"294,800",151059
50003384,생활/건강,공구,에어공구,컴프레서,50003384,"131,604",64877
50003367,생활/건강,공구,예초기,가스예초기,50003367,"32,895",7712
50003368,생활/건강,공구,예초기,엔진예초기,50003368,"91,754",63147
50003370,생활/건강,공구,예초기,예초기부품,50003370,"64,103",28067
50003369,생활/건강,공구,예초기,충전/전기예초기,50003369,"121,508",99955
50003360,생활/건강,공구,용접공구,용접기,50003360,"400,009",294926
50003361,생활/건강,공구,용접공구,용접봉,50003361,"52,130",23407
50003362,생활/건강,공구,용접공구,용접용품,50003362,"429,606",299943
50003363,생활/건강,공구,용접공구,인두기,50003363,"203,476",130483
50003364,생활/건강,공구,용접공구,인두용품,50003364,"75,861",46522
50003365,생활/건강,공구,용접공구,절단기,50003365,"56,897",32352
50003366,생활/건강,공구,용접공구,해빙기,50003366,"46,380",23481
50003540,생활/건강,공구,운반용품,사다리,50003540,"227,651",169714
50006195,생활/건강,공구,운반용품,지게차,50006195,"56,061",21350
50003541,생활/건강,공구,운반용품,핸드카트/운반기,50003541,"596,688",255218
50003378,생활/건강,공구,원예공구,기타원예공구,50003378,"519,472",238041
50006194,생활/건강,공구,원예공구,농기계,50006194,"177,958",158328
50003371,생활/건강,공구,원예공구,농기구,50003371,"458,949",318829
50003373,생활/건강,공구,원예공구,비료살포기,50003373,"45,029",28553
50003377,생활/건강,공구,원예공구,스프링클러,50003377,"101,761",80166
50003372,생활/건강,공구,원예공구,압축분무기,50003372,"324,980",205801
50003374,생활/건강,공구,원예공구,원예가위,50003374,"363,817",213247
50003375,생활/건강,공구,원예공구,잔디깎이,50003375,"67,397",58148
50003376,생활/건강,공구,원예공구,호스/호스카트,50003376,"194,525",77274
50003459,생활/건강,공구,전기용품,기타 전기용품,50003459,"3,636,544",2698355
50003455,생활/건강,공구,전기용품,멀티탭,50003455,"514,077",69072
50003456,생활/건강,공구,전기용품,일회용 건전지,50003456,"125,045",4568
50003457,생활/건강,공구,전기용품,일회용 리튬건전지,50003457,"60,925",7760
50005301,생활/건강,공구,전기용품,전선/케이블,50005301,"145,412",49643
50003458,생활/건강,공구,전기용품,충전용 건전지/배터리,50003458,"108,383",50685
50003409,생활/건강,공구,전동공구,광택기,50003409,"55,027",38715
50003417,생활/건강,공구,전동공구,기타전동공구,50003417,"988,178",764738
50003405,생활/건강,공구,전동공구,드릴세트,50003405,"75,693",56200
50003406,생활/건강,공구,전동공구,비트세트,50003406,"547,399",209894
50003410,생활/건강,공구,전동공구,송풍기,50003410,"201,907",148077
50003411,생활/건강,공구,전동공구,열풍기,50003411,"89,009",72779
50003412,생활/건강,공구,전동공구,전동공구액세서리,50003412,"1,947,773",912056
50003413,생활/건강,공구,전동공구,전동드릴,50003413,"291,922",183797
50003408,생활/건강,공구,전동공구,청소기,50003408,"53,463",30259
50003414,생활/건강,공구,전동공구,충전드릴,50003414,"312,509",144269
50003416,생활/건강,공구,전동공구,컷쏘,50003416,"40,891",18926
50003415,생활/건강,공구,전동공구,해머드릴,50003415,"124,426",68285
50003418,생활/건강,공구,절삭공구,각도/고속절단기,50003418,"248,161",128656
50003419,생활/건강,공구,절삭공구,그라인더,50003419,"340,503",215964
50003420,생활/건강,공구,절삭공구,그라인더날,50003420,"109,817",46638
50003421,생활/건강,공구,절삭공구,다용도조각기,50003421,"81,499",44381
50003422,생활/건강,공구,절삭공구,루터,50003422,"14,786",8347
50003423,생활/건강,공구,절삭공구,루터날,50003423,"13,014",1364
50003424,생활/건강,공구,절삭공구,직소기,50003424,"58,779",36680
50003425,생활/건강,공구,절삭공구,직소기날,50003425,"34,670",9465
50003460,생활/건강,공구,접착용품,글루건,50003460,"127,593",59600
50003461,생활/건강,공구,접착용품,세정제/클리너,50003461,"22,965",2581
50003462,생활/건강,공구,접착용품,스프레이,50003462,"9,689",240
50006193,생활/건강,공구,접착용품,시멘트/몰탈,50006193,"35,075",22077
50003464,생활/건강,공구,접착용품,실리콘,50003464,"100,190",26587
50003463,생활/건강,공구,접착용품,윤활유,50003463,"47,411",1820
50003465,생활/건강,공구,접착용품,접착제,50003465,"181,969",43204
50003466,생활/건강,공구,체결용품,나사,50003466,"159,579",88380
50003467,생활/건강,공구,체결용품,리벳,50003467,"38,606",14976
50003468,생활/건강,공구,체결용품,못,50003468,"47,744",2304
50003469,생활/건강,공구,체결용품,볼트/너트,50003469,"159,800",59480
50003623,생활/건강,공구,체결용품,스프링,50003623,"43,643",19311
50003528,생활/건강,공구,체결용품,핀,50003528,"15,629",3138
50003529,생활/건강,공구,체결용품,홀딩클램프,50003529,"235,007",116616
50003439,생활/건강,공구,측정공구,기타측정기,50003439,"3,009,480",2293115
50003426,생활/건강,공구,측정공구,레이저측정기,50003426,"235,197",155759
50003434,생활/건강,공구,측정공구,방사능측정기,50003434,"9,382",8668
50003438,생활/건강,공구,측정공구,산소포화도측정기,50003438,"16,135",8095
50003427,생활/건강,공구,측정공구,산업용저울,50003427,"147,975",66395
50003428,생활/건강,공구,측정공구,수평기,50003428,"125,673",31252
50003430,생활/건강,공구,측정공구,염도계,50003430,"21,683",11934
50003429,생활/건강,공구,측정공구,온도계/습도계,50003429,"278,354",114928
50003431,생활/건강,공구,측정공구,워킹자/줄자,50003431,"263,067",66288
50003436,생활/건강,공구,측정공구,음주측정기,50003436,"29,133",21234
50003435,생활/건강,공구,측정공구,조도계,50003435,"27,201",20892
50003432,생활/건강,공구,측정공구,캘리퍼스,50003432,"141,389",81753
50003433,생활/건강,공구,측정공구,테스트기,50003433,"352,532",177690
50003437,생활/건강,공구,측정공구,흡연측정기,50003437,"2,146",1056
50003532,생활/건강,공구,페인트,락카/스프레이페인트,50003532,"55,199",5289
50003530,생활/건강,공구,페인트,수성페인트,50003530,"128,935",33791
50003531,생활/건강,공구,페인트,유성페인트,50003531,"69,591",2935
50003539,생활/건강,공구,페인트용품,기타페인트용품,50003539,"154,518",58350
50003538,생활/건강,공구,페인트용품,롤러,50003538,"43,082",29266
50003534,생활/건강,공구,페인트용품,바니시,50003534,"5,940",2979
50006192,생활/건강,공구,페인트용품,방수제,50006192,"26,745",7456
50003537,생활/건강,공구,페인트용품,붓,50003537,"60,869",25411
50003535,생활/건강,공구,페인트용품,스테인,50003535,"7,893",111
50003536,생활/건강,공구,페인트용품,에폭시,50003536,"3,297",1303
50003533,생활/건강,공구,페인트용품,젯소,50003533,"5,219",13
50003547,생활/건강,공구,포장용품,리본,50003547,"160,711",26447
50003542,생활/건강,공구,포장용품,밴딩기,50003542,"55,448",33694
50006878,생활/건강,공구,포장용품,선물박스,50006878,"270,169",144453
50003546,생활/건강,공구,포장용품,커터,50003546,"68,034",16939
50003543,생활/건강,공구,포장용품,택배박스,50003543,"145,421",9026
50003544,생활/건강,공구,포장용품,택배봉투,50003544,"355,451",14810
50003545,생활/건강,공구,포장용품,테이프,50003545,"541,978",91153
50003548,생활/건강,공구,포장용품,포장지,50003548,"283,565",50787
50000386,생활/건강,관상어용품,모터,,50000386,"46,846",30620
50000380,생활/건강,관상어용품,사료,,50000380,"103,750",7392
50000381,생활/건강,관상어용품,수조장식용품,,50000381,"270,012",86903
